Time,TimeStamp,PodName,CpuUsage(m),CpuUsageRate(%),MemoryUsage(Mi),MemoryUsageRate(%),SyscallRead,SyscallWrite,NetworkReceiveBytes,NetworkTransmitBytes,PodClientLatencyP90(s),PodServerLatencyP90(s),PodClientLatencyP95(s),PodServerLatencyP95(s),PodClientLatencyP99(s),PodServerLatencyP99(s),PodWorkload(Ops),PodSuccessRate(%),NodeCpuUsageRate(%),NodeMemoryUsageRate(%),NodeNetworkReceiveBytes
2022-08-21 08:06:59.573035979 +0000 UTC m=+0.380858389,1661069219,frontend-579b9bff58-svcgr,13.027914653366993,65.13957326683494,82.53125,64.4775390625,20502,14776,38836.258056282306,444762.10835300875,0.07454918032786882,0.8134615384615386,0.11374999999999937,0.9451923076923074,0.3543181818181779,1.9862499999999998,9.066666666666666,0,10.215654265884655,28.861642945050175,154006.83333333334
2022-08-21 08:07:59.508608722 +0000 UTC m=+60.316431083,1661069279,frontend-579b9bff58-svcgr,4.637152183032218,23.18576091516108,82.53125,64.4775390625,5893.999999999999,5960.000000000001,15846.069008980621,222414.05388372458,0.16801724137931034,0.6937500000000003,0.22193965517241385,1.2906250000000004,0.43218750000000183,2.2581249999999993,7.866666666666667,0,6.529456512554555,28.116976497120838,26438.633333333335
2022-08-21 08:08:59.574753813 +0000 UTC m=+120.382576173,1661069339,frontend-579b9bff58-svcgr,4.47474131692056,22.373706584602797,82.66015625,64.5782470703125,6596,6404,15481.150577467857,224274.78753541075,0.07782608695652174,0.3849999999999998,0.0928985507246377,0.6699999999999987,0.22824999999999945,1.8700000000000006,7.933333333333333,0,6.335146990600871,25.834651652666256,19529.166666666668
2022-08-21 08:09:59.538539089 +0000 UTC m=+180.346361482,1661069399,frontend-579b9bff58-svcgr,4.12833837728372,20.641691886418602,82.66015625,64.5782470703125,6142,6054,15612.362294459217,229040.59260867207,0.06847826086956528,0.2383333333333335,0.08858695652173915,0.5464285714285712,0.19214285714285817,0.9092857142857138,7.800000000000001,0,17.63246114324434,23.015891795764386,3696888.6666666665
2022-08-21 08:10:59.579358939 +0000 UTC m=+240.387181317,1661069459,frontend-579b9bff58-svcgr,11.070478809740615,55.35239404870307,82.66015625,64.5782470703125,20902,14842,34781.485234510714,384533.946149392,0.06358024691358051,0.9590909090909099,0.1289772727272738,1.6980769230769241,0.5892857142857227,2.3396153846153855,8.666666666666666,0,18.872591564015885,24.133379357619685,4240914.266666667
2022-08-21 08:11:59.625978629 +0000 UTC m=+300.433800990,1661069519,frontend-579b9bff58-svcgr,10.331362519571032,51.65681259785515,82.66015625,64.5782470703125,19173.999999999996,13570.000000000004,32716.173878989623,349779.32249853143,0.0509803921568629,0.490909090909091,0.0830882352941177,0.7249999999999994,0.20739999999999958,0.9449999999999994,8.933333333333334,0,18.393188988265386,29.644437993454957,4156578.8666666667
2022-08-21 08:12:59.687770467 +0000 UTC m=+360.495592834,1661069579,frontend-579b9bff58-svcgr,10.351956007893632,51.75978003946816,82.66015625,64.5782470703125,20972,14626,33974.10219727817,367008.10681926564,0.03966494845360831,0.4625,0.06750000000000006,0.6374999999999998,0.2099000000000001,0.9274999999999997,7.466666666666667,0,18.215227636435504,29.861207503259713,4077273.2666666666
2022-08-21 08:13:59.817364962 +0000 UTC m=+420.625187323,1661069639,frontend-579b9bff58-svcgr,10.924701570816842,54.62350785408421,82.66015625,64.5782470703125,20740,14750,39779.33484654101,464379.9467087734,0.052142857142857366,0.49191176470588244,0.08678571428571437,0.7479166666666669,0.2332187500000005,0.982916666666668,8.933333333333334,0,0,29.885797157309142,0
2022-08-21 08:14:59.558856724 +0000 UTC m=+480.366679090,1661069699,frontend-579b9bff58-svcgr,10.554173212876474,52.77086606438236,82.66015625,64.5782470703125,21126,14948,36255.60505892498,365942.0091980454,0.09166666666666672,0.9,0.1757575757575757,1.3666666666666665,0.4142857142857089,2.273333333333331,8.733333333333333,0,18.532785111294146,29.91070393983341,4022223.3333333335
2022-08-21 08:15:59.541927126 +0000 UTC m=+540.349749516,1661069759,frontend-579b9bff58-svcgr,9.934308627935252,49.66960058756434,82.66015625,64.5782470703125,22650,15698,34383.367254635916,328875.2261420172,0.09906896551724134,1.2076923076923092,0.22306818181818153,1.853846153846153,0.44552325581395336,2.3707692307692314,7.333333333333333,0,19.29089652792412,29.991181388949535,4190924.966666667
