TraceID,SpanID,ParentID,PodName,OperationName,StartTimeUnixNano,EndTimeUnixNano,Duration
017127b8acc00b0f504cd9029f4d9aed,99bd46e35cf77178,root,frontend-579b9bff58-t2dbm,hipstershop.Frontend/Recv.,1661143103182954578,1661143103579057972,396103
017127b8acc00b0f504cd9029f4d9aed,9a4b68da0ba27e62,99bd46e35cf77178,frontend-579b9bff58-t2dbm,hipstershop.ProductCatalogService/GetProduct,1661143103183076618,1661143103188739613,5662
017127b8acc00b0f504cd9029f4d9aed,85549538ff5e5092,99bd46e35cf77178,frontend-579b9bff58-t2dbm,hipstershop.CurrencyService/GetSupportedCurrencies,1661143103188751760,1661143103192310657,3558
017127b8acc00b0f504cd9029f4d9aed,2b961d33e6160f1a,99bd46e35cf77178,frontend-579b9bff58-t2dbm,hipstershop.CartService/GetCart,1661143103192324422,1661143103414176279,221851
017127b8acc00b0f504cd9029f4d9aed,900d8ab3b2e47c3a,99bd46e35cf77178,frontend-579b9bff58-t2dbm,hipstershop.CurrencyService/Convert,1661143103414202650,1661143103427296216,13093
017127b8acc00b0f504cd9029f4d9aed,27bf7bfc7be65bf2,99bd46e35cf77178,frontend-579b9bff58-t2dbm,hipstershop.RecommendationService/ListRecommendations,1661143103427310022,1661143103442598166,15288
017127b8acc00b0f504cd9029f4d9aed,cfce7cfa6ec7e382,99bd46e35cf77178,frontend-579b9bff58-t2dbm,hipstershop.ProductCatalogService/GetProduct,1661143103442613191,1661143103448790360,6177
017127b8acc00b0f504cd9029f4d9aed,d7678c1d551ea58c,99bd46e35cf77178,frontend-579b9bff58-t2dbm,hipstershop.ProductCatalogService/GetProduct,1661143103448818009,1661143103454286853,5468
017127b8acc00b0f504cd9029f4d9aed,be5cdb8f55860db2,99bd46e35cf77178,frontend-579b9bff58-t2dbm,hipstershop.ProductCatalogService/GetProduct,1661143103454295723,1661143103547806997,93511
017127b8acc00b0f504cd9029f4d9aed,667f9e924c8f48aa,99bd46e35cf77178,frontend-579b9bff58-t2dbm,hipstershop.ProductCatalogService/GetProduct,1661143103547834507,1661143103559902297,12067
017127b8acc00b0f504cd9029f4d9aed,ed729d0c74b0f02f,99bd46e35cf77178,frontend-579b9bff58-t2dbm,hipstershop.ProductCatalogService/GetProduct,1661143103560125087,1661143103571652661,11527
017127b8acc00b0f504cd9029f4d9aed,a3b8e68f432a954a,99bd46e35cf77178,frontend-579b9bff58-t2dbm,hipstershop.AdService/GetAds,1661143103571715987,1661143103578717251,7001
017127b8acc00b0f504cd9029f4d9aed,368c07dd240cad92,9a4b68da0ba27e62,productcatalogservice-668d5f85fb-wckp8,hipstershop.ProductCatalogService/GetProduct,1661143103185865129,1661143103189526023,3660
017127b8acc00b0f504cd9029f4d9aed,501eee1d00505745,3497878abbea792c,productcatalogservice-668d5f85fb-wckp8,hipstershop.ProductCatalogService/ListProducts,1661143103432372512,1661143103442004259,9631
017127b8acc00b0f504cd9029f4d9aed,8a3c4599437c9dee,cfce7cfa6ec7e382,productcatalogservice-668d5f85fb-wckp8,hipstershop.ProductCatalogService/GetProduct,1661143103444938943,1661143103449747619,4808
017127b8acc00b0f504cd9029f4d9aed,2818862f7cc4a059,d7678c1d551ea58c,productcatalogservice-668d5f85fb-wckp8,hipstershop.ProductCatalogService/GetProduct,1661143103451355091,1661143103454851688,3496
017127b8acc00b0f504cd9029f4d9aed,0bfb8e24fd0fd436,be5cdb8f55860db2,productcatalogservice-668d5f85fb-wckp8,hipstershop.ProductCatalogService/GetProduct,1661143103538348114,1661143103548672508,10324
017127b8acc00b0f504cd9029f4d9aed,2757cf659338c730,667f9e924c8f48aa,productcatalogservice-668d5f85fb-wckp8,hipstershop.ProductCatalogService/GetProduct,1661143103551373997,1661143103560228497,8854
017127b8acc00b0f504cd9029f4d9aed,0041229acbef4150,ed729d0c74b0f02f,productcatalogservice-668d5f85fb-wckp8,hipstershop.ProductCatalogService/GetProduct,1661143103564441437,1661143103572564454,8123
017127b8acc00b0f504cd9029f4d9aed,b73d5e6e23ec9480,368c07dd240cad92,productcatalogservice-668d5f85fb-wckp8,sql.conn.query,1661143103188653470,1661143103189394597,741
017127b8acc00b0f504cd9029f4d9aed,26810c9cf2da0e5e,368c07dd240cad92,productcatalogservice-668d5f85fb-wckp8,sql.rows,1661143103189391637,1661143103189425669,34
