Time,TimeStamp,PodName,CpuUsage(m),CpuUsageRate(%),MemoryUsage(Mi),MemoryUsageRate(%),SyscallRead,SyscallWrite,NetworkReceiveBytes,NetworkTransmitBytes,PodClientLatencyP90(s),PodServerLatencyP90(s),PodClientLatencyP95(s),PodServerLatencyP95(s),PodClientLatencyP99(s),PodServerLatencyP99(s),PodWorkload(Ops),PodSuccessRate(%),NodeCpuUsageRate(%),NodeMemoryUsageRate(%),NodeNetworkReceiveBytes
2023-01-27 02:09:04.83835836 +0000 UTC m=+2.572347955,1674785344,ts-travel-service-64469b5b48-pv985,19.22573617491253,3.8450496281684408,448.81640625,22.4408203125,258,496,4792.2708816705335,7234.5562645011605,0.075,0.45,0.0875,0.475,0.0975,0.495,0.39999999999999997,0,10.224533806697567,46.248967807800625,111154.66666666667
2023-01-27 02:10:04.093215239 +0000 UTC m=+61.827204847,1674785404,ts-travel-service-64469b5b48-pv985,25.994116465688723,5.198933975281274,449.32421875,22.4662109375,504,864,5116.527256994519,53768.099221228724,0.08666666666666668,0.45833333333333337,0.1299999999999998,0.47916666666666663,22.800000000000015,0.49583333333333324,0.3333333333333333,0,8.842961206259215,46.50645173487572,92988.46666666666
2023-01-27 02:11:04.163743172 +0000 UTC m=+121.897732783,1674785464,ts-travel-service-64469b5b48-pv985,32.757631830247526,6.551926514244892,450.76171875,22.5380859375,290,574,5745.59739907884,80891.0864264427,0.06333333333333332,0.3250000000000001,0.08999999999999997,0.4124999999999998,50.400000000000084,0.4825,0.4666666666666667,0,9.048949864293188,46.572024145674185,91681.13333333333
2023-01-27 02:12:04.242238384 +0000 UTC m=+181.976227977,1674785524,ts-travel-service-64469b5b48-pv985,32.04089968097607,6.4081799361952125,451.9140625,22.595703125,420,784,6589.700578713411,8454.080348905476,0.08333333333333338,0.235,10.000000000000068,0.2425,25.999999999999986,0.2485,0.26666666666666666,0,20.585960993327767,58.0680289367536,4366058.766666667
2023-01-27 02:13:04.008641828 +0000 UTC m=+241.742631421,1674785584,ts-travel-service-64469b5b48-pv985,29.894430722730835,5.9786333254947515,452.33203125,22.616601562499998,404,874,4303.110563597167,56389.77517708654,0.09750000000000003,0.4125000000000001,0.4249999999999999,0.45624999999999993,23.60000000000006,0.49125,0.5333333333333333,0,8.704110979351952,58.11232934523948,98713.66666666667
2023-01-27 02:14:04.218357367 +0000 UTC m=+301.952346962,1674785644,ts-travel-service-64469b5b48-pv985,36.260840039079476,7.252168007815896,452.92578125,22.6462890625,344,676,5265.29244176303,51463.270208368245,0.19499999999999995,0.9,0.24749999999999978,0.9499999999999998,25.79999999999998,0.99,0.13333333333333333,0,15.879315494926471,57.42720986708658,1097477.5
2023-01-27 02:15:03.847367233 +0000 UTC m=+361.581356828,1674785703,ts-travel-service-64469b5b48-pv985,21.13431986666588,4.226863973333176,453.9453125,22.697265625,424,824,7832.036524982316,65499.00327953186,0.09500000000000004,0.4375,13.000000000000004,0.46875,26.599999999999973,0.49375,0.3333333333333333,0,9.999999999773513,55.05296655392343,72739.46666666666
2023-01-27 02:16:04.312324627 +0000 UTC m=+422.046314221,1674785764,ts-travel-service-64469b5b48-pv985,61.91055812411779,12.382111624823558,456.0390625,22.801953125,688,1148,9614.551798450408,57265.94489199035,0.1,0.235,20,0.24249999999999997,27.999999999999986,0.24850000000000003,0.13333333333333333,0,13.885598240048292,55.38763467287588,84793.53333333334
2023-01-27 02:17:04.277894285 +0000 UTC m=+482.011883886,1674785824,ts-travel-service-64469b5b48-pv985,56.13046542261254,11.226093084522509,456.2734375,22.813671875,560,1130,10015.769535723724,15121.66328957801,0.09200000000000003,0.475,15.999999999999973,0.4875,27.200000000000006,0.4975,0.2,0,9.383866186516176,55.66700046471519,94956.66666666667
2023-01-27 02:18:04.306265534 +0000 UTC m=+542.040255128,1674785884,ts-travel-service-64469b5b48-pv985,39.07230045637222,7.814460091274444,456.9296875,22.846484375,408,838,6325.429553264605,57238.65979381443,0.0775,0.32500000000000023,0.09708333333333331,0.41249999999999987,25.299999999999986,0.48250000000000004,0.4666666666666667,0,14.315493916215715,55.72091230543863,95054.53333333334
