Time,TimeStamp,PodName,CpuUsage(m),CpuUsageRate(%),MemoryUsage(Mi),MemoryUsageRate(%),SyscallRead,SyscallWrite,NetworkReceiveBytes,NetworkTransmitBytes,PodClientLatencyP90(s),PodServerLatencyP90(s),PodClientLatencyP95(s),PodServerLatencyP95(s),PodClientLatencyP99(s),PodServerLatencyP99(s),PodWorkload(Ops),PodSuccessRate(%),NodeCpuUsageRate(%),NodeMemoryUsageRate(%),NodeNetworkReceiveBytes
2023-01-27 02:09:03.685501305 +0000 UTC m=+1.419490900,1674785343,ts-payment-service-7fc6f5476f-x9lss,10.24089701436128,2.048179402872256,388.3828125,19.419140625,86,74,1070.8134907691303,23628.057929414834,0.0046,0.09,0.0048,0.095,0.00496,0.099,0.13333333333333333,0,9.078975227693576,31.52371694088115,300348.4666666667
2023-01-27 02:10:03.691743836 +0000 UTC m=+61.425733430,1674785403,ts-payment-service-7fc6f5476f-x9lss,14.926359257193873,2.9852103216433106,389.171875,19.45859375,220,282,1453.210051450302,31541.943180970848,0.0046,0.0475,0.0048,0.04875,0.00496,0.04975,0.13333333333333333,0,9.750528541319115,31.58614246142925,281195.6
2023-01-27 02:11:03.489099514 +0000 UTC m=+121.223089115,1674785463,ts-payment-service-7fc6f5476f-x9lss,8.33504445808721,1.6670088916174421,389.5859375,19.479296875,58,56,1034.293049697414,25518.185708172867,0.0046,0.09,0.0048000000000000004,0.095,0.00496,0.099,0.13333333333333333,0,8.937555489842152,31.781981491894317,279299.36666666664
2023-01-27 02:12:03.757962881 +0000 UTC m=+181.491952476,1674785523,ts-payment-service-7fc6f5476f-x9lss,14.17437249794657,2.834815250538969,389.87109375,19.4935546875,90,84,1661.67032777706,36519.23159753629,0.0046,NaN,0.004799999999999999,NaN,0.004960000000000001,NaN,0,0,14.723583526596995,37.86821360310395,3461927.3
2023-01-27 02:13:03.373263174 +0000 UTC m=+241.107252768,1674785583,ts-payment-service-7fc6f5476f-x9lss,3.3578206999997917,0.6715641399999583,390.90234375,19.5451171875,62,60,1061.3261786124951,26712.852944934202,0.0046,0.0475,0.0048000000000000004,0.04875,0.00496,0.04975,0.13333333333333333,0,9.438430311599111,38.35132224278136,281911.4
2023-01-27 02:14:03.754633615 +0000 UTC m=+301.488623209,1674785643,ts-payment-service-7fc6f5476f-x9lss,8.504773917450283,1.7009547834900565,390.94921875,19.5474609375,76,72,960.2541038902631,23457.387002473577,0.0046,NaN,0.004799999999999999,NaN,0.004960000000000001,NaN,0,0,12.779034529575439,38.84326169075827,2257745.066666667
2023-01-27 02:15:03.26555564 +0000 UTC m=+360.999545250,1674785703,ts-payment-service-7fc6f5476f-x9lss,9.869260486475934,1.9738520972951863,390.625,19.53125,62,60,1024.6155834087092,26809.53611577723,0.01750000000000001,0.0475,0.021250000000000005,0.04875,0.024249999999999997,0.04975,0.13333333333333333,0,8.73231082102337,38.76710206779963,257742.13333333333
2023-01-27 02:16:03.829715956 +0000 UTC m=+421.563705551,1674785763,ts-payment-service-7fc6f5476f-x9lss,6.446385105544897,1.2892770211089792,391.140625,19.55703125,62,60,1100.1228057501987,30007.151628982156,0.007999999999999998,NaN,0.008999999999999996,NaN,0.009800000000000001,NaN,0.06666666666666667,0,8.87328709176687,38.82694177155284,277256.0333333333
2023-01-27 02:17:03.775484684 +0000 UTC m=+481.509474278,1674785823,ts-payment-service-7fc6f5476f-x9lss,18.210658070001656,3.642131614000331,391.8359375,19.591796875,110,100,1498.240651303988,29712.501724851663,0.0046,0.09,0.0048,0.095,0.00496,0.099,0.13333333333333333,0,9.613110322820539,38.76185725071568,272597.2
2023-01-27 02:18:03.387478797 +0000 UTC m=+541.121468391,1674785883,ts-payment-service-7fc6f5476f-x9lss,8.504505240332271,1.7009010480664544,392.24609375,19.6123046875,90,84,1134.1781587774879,22689.15393216549,0.0046,NaN,0.004799999999999999,NaN,0.004960000000000001,NaN,0,0,8.895198542093553,38.66298635005861,250749
2023-01-27 02:19:03.668259104 +0000 UTC m=+601.402248699,1674785943,ts-payment-service-7fc6f5476f-x9lss,5.380852189018098,1.0761468160768772,392.3671875,19.618359375,86,70,1087.435056056877,28774.063439978123,0.0046,0.0475,0.0048000000000000004,0.04875,0.00496,0.04975,0.06666666666666667,0,16.83484260453616,42.49489850059218,4198693.366666666
2023-01-27 02:20:03.278622075 +0000 UTC m=+661.012611669,1674786003,ts-payment-service-7fc6f5476f-x9lss,10.070608813201492,2.0140781841455992,395.00390625,19.7501953125,64,60,1067.4680691209617,31265.514650638615,0.0046,0.0475,0.0048000000000000004,0.04875,0.00496,0.04975,0.13333333333333333,0,8.679675620832361,42.800073671384155,251883.83333333334
2023-01-27 02:21:03.630621661 +0000 UTC m=+721.364611255,1674786063,ts-payment-service-7fc6f5476f-x9lss,11.168709098559589,2.2337418197119177,394.765625,19.73828125,154,136,1694.8835503392627,31851.89803777737,0.03250000000000001,0.0475,0.04124999999999999,0.04875,0.04825,0.04975,0.13333333333333333,0,10.902047592331222,42.507973951554966,1311076.2333333334
2023-01-27 02:22:03.326176833 +0000 UTC m=+781.060166435,1674786123,ts-payment-service-7fc6f5476f-x9lss,7.865704575863172,1.5731409151726345,395.15234375,19.757617187500003,86,74,1054.415756581024,26440.50249352945,0.0046,NaN,0.004799999999999999,NaN,0.004960000000000001,NaN,0,0,9.895084186679725,41.845760907085015,250500.5
2023-01-27 02:23:03.797128774 +0000 UTC m=+841.531118375,1674786183,ts-payment-service-7fc6f5476f-x9lss,6.580092292567105,1.3160184585134211,395.17578125,19.7587890625,96,74,1735.3827931517174,45641.38042424895,0.0046,NaN,0.004799999999999999,NaN,0.004960000000000001,NaN,0,0,9.517980752982524,41.84968842127347,264285
2023-01-27 02:24:03.322907746 +0000 UTC m=+901.056897340,1674786243,ts-payment-service-7fc6f5476f-x9lss,9.05525507717327,1.811051015434654,395.671875,19.78359375,98,86,1117.198297307756,23450.439493614907,0.0046,0.0475,0.0048000000000000004,0.04875,0.00496,0.04975,0.06666666666666667,0,14.062768701549544,41.345088228800876,3130059.8666666667
