Time,TimeStamp,PodName,CpuUsage(m),CpuUsageRate(%),MemoryUsage(Mi),MemoryUsageRate(%),SyscallRead,SyscallWrite,NetworkReceiveBytes,NetworkTransmitBytes,PodClientLatencyP90(s),PodServerLatencyP90(s),PodClientLatencyP95(s),PodServerLatencyP95(s),PodClientLatencyP99(s),PodServerLatencyP99(s),PodWorkload(Ops),PodSuccessRate(%),NodeCpuUsageRate(%),NodeMemoryUsageRate(%),NodeNetworkReceiveBytes
2023-01-27 02:09:02.522434076 +0000 UTC m=+0.256423669,1674785342,ts-admin-order-service-84cbf6c798-c6qdw,8.527884365673966,1.7054770718126326,314.5703125,15.728515625,56,56,944.6630982367758,23705.683249370275,0.0046,0,0.0048,0,0.00496,0,0,0,10.224533806697567,46.248967807800625,111154.66666666667
2023-01-27 02:10:02.453957489 +0000 UTC m=+60.187947084,1674785402,ts-admin-order-service-84cbf6c798-c6qdw,8.687876826421357,1.7375753652842714,315.05859375,15.7529296875,60,60,961.2222739258569,22983.868465953157,0.0046,0,0.0048,0,0.00496,0,0,0,8.842961206259215,46.50645173487572,92988.46666666666
2023-01-27 02:11:02.539994412 +0000 UTC m=+120.273984013,1674785462,ts-admin-order-service-84cbf6c798-c6qdw,6.640943933918195,1.3281887867836395,315.703125,15.785156249999998,60,60,853.2169835894764,19326.71268559521,0.0046,0,0.0048,0,0.00496,0,0,0,9.048949864293188,46.572024145674185,91681.13333333333
2023-01-27 02:12:02.484306876 +0000 UTC m=+180.218296473,1674785522,ts-admin-order-service-84cbf6c798-c6qdw,6.506737090653993,1.301347418130799,315.66796875,15.7833984375,60,60,958.7834214356852,22718.99180265073,0.0046,0,0.0048,0,0.00496,0,0,0,20.585960993327767,58.0680289367536,4366058.766666667
2023-01-27 02:13:02.4641271 +0000 UTC m=+240.198116694,1674785582,ts-admin-order-service-84cbf6c798-c6qdw,8.650491921885955,1.7300983843771909,315.796875,15.78984375,60,60,735.4994629430719,16035.660580021482,0.0046,0,0.0048,0,0.00496,0,0,0,8.704110979351952,58.11232934523948,98713.66666666667
2023-01-27 02:14:02.494191234 +0000 UTC m=+300.228180828,1674785642,ts-admin-order-service-84cbf6c798-c6qdw,5.912170506912497,1.1824341013824995,315.92578125,15.7962890625,60,60,941.6275827101026,19652.427430599568,0.0046,0,0.0048,0,0.00496,0,0,0,15.879315494926471,57.42720986708658,1097477.5
2023-01-27 02:15:02.481222341 +0000 UTC m=+360.215211936,1674785702,ts-admin-order-service-84cbf6c798-c6qdw,13.397494113421441,2.6794988226842884,317.99609375,15.8998046875,52,52,892.6446917209042,20695.849954510464,0.0046,0,0.0048,0,0.00496,0,0,0,9.999999999773513,55.05296655392343,72739.46666666666
2023-01-27 02:16:02.507523676 +0000 UTC m=+420.241513278,1674785762,ts-admin-order-service-84cbf6c798-c6qdw,4.450818276818407,0.8900798289038397,318.2421875,15.912109375,60,60,793.0761260437619,18032.181385993783,0.0046,0,0.0048,0,0.00496,0,0,0,13.885598240048292,55.38763467287588,84793.53333333334
2023-01-27 02:17:02.493278561 +0000 UTC m=+480.227268159,1674785822,ts-admin-order-service-84cbf6c798-c6qdw,3.97984031074336,0.7959354224479298,318.828125,15.94140625,60,60,1081.3132862841362,25810.67812212335,0.0046,0,0.0048,0,0.00496,0,0,0,9.383866186516176,55.66700046471519,94956.66666666667
2023-01-27 02:18:02.474678287 +0000 UTC m=+540.208667883,1674785882,ts-admin-order-service-84cbf6c798-c6qdw,5.466143604240086,1.0932287208480174,318.66015625,15.9330078125,60,60,929.6516874210432,21301.786681104495,0.0046,0,0.0048,0,0.00496,0,0,0,14.315493916215715,55.72091230543863,95054.53333333334
