Time,TimeStamp,PodName,CpuUsage(m),CpuUsageRate(%),MemoryUsage(Mi),MemoryUsageRate(%),SyscallRead,SyscallWrite,NetworkReceiveBytes,NetworkTransmitBytes,PodClientLatencyP90(s),PodServerLatencyP90(s),PodClientLatencyP95(s),PodServerLatencyP95(s),PodClientLatencyP99(s),PodServerLatencyP99(s),PodWorkload(Ops),PodSuccessRate(%),NodeCpuUsageRate(%),NodeMemoryUsageRate(%),NodeNetworkReceiveBytes
2023-01-27 02:09:03.837136005 +0000 UTC m=+1.571125600,1674785343,ts-price-service-76846864d9-rm4g6,12.115648739355173,2.4230326887395184,409.4609375,20.473046875,0,0,2600.9227220299886,28143.886966551327,0.0044,0.0095,0.004699999999999999,0.00975,0.004939999999999999,0.009949999999999999,0.4,0,3.7360423138314336,38.124648566762254,26127.7
2023-01-27 02:10:03.790248277 +0000 UTC m=+61.524237871,1674785403,ts-price-service-76846864d9-rm4g6,13.186645633417536,2.637329126683507,415.5859375,20.779296875,0,0,2095.879327284286,27649.598335548748,0.00444,0.009444444444444445,0.0047199999999999985,0.00972222222222222,0.004943999999999999,0.009944444444444443,0.6,0,3.254798202511,38.20971218151458,23339.233333333334
2023-01-27 02:11:03.62379911 +0000 UTC m=+121.357788726,1674785463,ts-price-service-76846864d9-rm4g6,10.029675360230467,2.0059350720460936,416.3125,20.815624999999997,0,0,2557.0384615384614,20180.03846153846,0.014500000000000004,0.009423076923076923,0.019749999999999993,0.009711538461538462,0.023950000000000003,0.009942307692307693,0.7333333333333333,0,3.8693973476544907,38.178462829493434,23881.13962012662
2023-01-27 02:12:03.861181429 +0000 UTC m=+181.595171024,1674785523,ts-price-service-76846864d9-rm4g6,7.876351093994653,1.5752037604640567,417.73046875,20.8865234375,0,0,3859.1176824137515,54820.23079697078,0.016000000000000004,0.009100000000000002,0.020499999999999994,0.009550000000000001,0.0241,0.00991,0.5333333333333333,0,3.597363892037586,38.25803768218116,22339.766666666666
2023-01-27 02:13:03.502128445 +0000 UTC m=+241.236118040,1674785583,ts-price-service-76846864d9-rm4g6,8.52678744794883,1.705357489589766,418.22265625,20.9111328125,0,0,2286.599763872491,27936.48170011806,0.014500000000000004,0.00875,0.019749999999999993,0.009375,0.023950000000000003,0.009875,0.6666666666666666,0,3.012225349741393,38.271503445112984,22677.633333333335
2023-01-27 02:14:03.846328111 +0000 UTC m=+301.580317706,1674785643,ts-price-service-76846864d9-rm4g6,9.90785136564424,1.9815702731288478,418.73828125,20.9369140625,0,0,2696.799798412498,29458.737558271387,0.03250000000000001,0.0092,0.04124999999999999,0.009599999999999997,0.04825,0.009920000000000002,0.4,0,3.1537395540244817,38.317755413444054,22242.7
2023-01-27 02:15:03.37600102 +0000 UTC m=+361.109990614,1674785703,ts-price-service-76846864d9-rm4g6,14.208424077328484,2.841684815465697,429.05078125,21.4525390625,0,0,2615.2101290881346,36929.26960036293,0.03250000000000001,0.009,0.04124999999999999,0.0095,0.04825,0.009899999999999999,0.7333333333333333,0,3.372249286074447,38.362153399922185,20877.733333333334
2023-01-27 02:16:03.929029956 +0000 UTC m=+421.663019551,1674785763,ts-price-service-76846864d9-rm4g6,9.512127749999877,1.9024255499999754,429.30859375,21.465429687500002,0,0,3487.896939361615,37296.46344465414,0.014500000000000004,0.009333333333333334,0.019749999999999993,0.009666666666666665,0.023950000000000003,0.009933333333333334,0.6,0,3.720344320796931,38.40774671680549,23725.3
2023-01-27 02:17:03.886583326 +0000 UTC m=+481.620572920,1674785823,ts-price-service-76846864d9-rm4g6,12.65839483423483,2.5316789668469664,429.9375,21.496875,0,0,2483.8853673779126,39873.22560485671,0.014500000000000004,0.007666666666666669,0.019749999999999993,0.008833333333333332,0.023950000000000003,0.009766666666666668,0.8666666666666667,0,3.3879781420783295,38.44214295907701,23801.733333333334
2023-01-27 02:18:03.532585768 +0000 UTC m=+541.266575362,1674785883,ts-price-service-76846864d9-rm4g6,7.959460410807241,1.5918920821614484,431.2265625,21.561328125000003,0,0,3253.4543373395472,39330.226473714334,0.06500000000000002,0.004900000000000001,0.08249999999999998,0.006749999999999999,0.0965,0.009349999999999997,0.8,0,3.493009782116052,38.465805622199966,22779.633333333335
2023-01-27 02:19:03.769364505 +0000 UTC m=+601.503354125,1674785943,ts-price-service-76846864d9-rm4g6,18.31859708925454,3.6635753678613465,432.51171875,21.6255859375,0,0,4042.165312829417,32233.273392447452,0.014500000000000004,0.0085,0.019749999999999993,0.00925,0.023950000000000003,0.00985,0.9333333333333333,0,3.2192989829338714,38.44446043639317,25799.366666666665
