Time,TimeStamp,PodName,CpuUsage(m),CpuUsageRate(%),MemoryUsage(Mi),MemoryUsageRate(%),SyscallRead,SyscallWrite,NetworkReceiveBytes,NetworkTransmitBytes,PodClientLatencyP90(s),PodServerLatencyP90(s),PodClientLatencyP95(s),PodServerLatencyP95(s),PodClientLatencyP99(s),PodServerLatencyP99(s),PodWorkload(Ops),PodSuccessRate(%),NodeCpuUsageRate(%),NodeMemoryUsageRate(%),NodeNetworkReceiveBytes
2023-01-27 02:09:03.123694946 +0000 UTC m=+0.857684541,1674785343,ts-contacts-service-866bd68c97-jmlf4,23.444831202719094,4.688966240543819,393.5625,19.678124999999998,308,418,1425.3768428027165,27346.750593561923,0.0046,0.0235,0.0048,0.02425,0.00496,0.02485,0.4,0,9.851261956127855,30.00923331751757,34773.4
2023-01-27 02:10:02.954162664 +0000 UTC m=+60.688152258,1674785402,ts-contacts-service-866bd68c97-jmlf4,17.124878645473256,3.4249757290946508,395.109375,19.75546875,174,190,2619.7208197208197,30822.275022275022,960.0000000000011,0.0235,1379.9999999999995,0.02425,1716.0000000000002,0.02485,0.13333333333333333,0,6.571996111647582,30.091759904471143,32732.233333333334
2023-01-27 02:11:03.018140576 +0000 UTC m=+120.752130178,1674785463,ts-contacts-service-866bd68c97-jmlf4,22.339545448441413,4.467909089688283,397.3046875,19.865234375,356,484,2329.411095952706,29457.992269213282,0.04749999999999999,0.03500000000000001,18.99999999999998,0.04249999999999999,27.80000000000001,0.0485,0.26666666666666666,0,6.050122352507136,30.12644888071944,30787.1
2023-01-27 02:12:02.946649073 +0000 UTC m=+180.680638667,1674785522,ts-contacts-service-866bd68c97-jmlf4,14.23237385989459,2.8464747719789183,397.5390625,19.876953125,154,166,2429.8562251453045,32044.78433771796,0.03500000000000001,0.03500000000000001,0.04249999999999999,0.04249999999999999,0.0485,0.0485,0.3333333333333333,0,15.715520969047436,36.82281178303046,4653587.8
2023-01-27 02:13:02.945157447 +0000 UTC m=+240.679147042,1674785582,ts-contacts-service-866bd68c97-jmlf4,9.243429164348008,1.8486858328696016,397.99609375,19.8998046875,138,138,1684.7219610055795,31191.33596639709,0.03750000000000001,0.0235,0.043750000000000004,0.02425,0.048749999999999995,0.02485,0.13333333333333333,0,5.938252312406867,36.84442530831596,30154.866666666665
2023-01-27 02:14:02.99295803 +0000 UTC m=+300.726947626,1674785642,ts-contacts-service-866bd68c97-jmlf4,20.29663877202959,4.059327754405918,399.10546875,19.9552734375,154,166,2361.1209439528025,30803.53982300885,0.016000000000000004,0.045,0.020499999999999994,0.0475,0.0241,0.0495,0.26666666666666666,0,7.264270612941582,36.620947311543354,512756.13333333336
2023-01-27 02:15:02.881091745 +0000 UTC m=+360.615081340,1674785702,ts-contacts-service-866bd68c97-jmlf4,11.719770396663403,2.3439986049391286,398.63671875,19.9318359375,138,144,1750.8604319962021,29718.96510799905,0.03750000000000001,0.0235,0.043750000000000004,0.02425,0.048749999999999995,0.02485,0.3333333333333333,0,6.82269443602287,35.25653864027507,26646.133333333335
2023-01-27 02:16:03.076394808 +0000 UTC m=+420.810384401,1674785763,ts-contacts-service-866bd68c97-jmlf4,15.323526244334127,3.064705248866826,399.5390625,19.976953124999998,182,218,2966.123036335292,32080.76507974577,0.0046,0.03500000000000001,0.0048000000000000004,0.04249999999999999,0.00496,0.0485,0.4666666666666667,0,6.307295847383254,35.26178345735902,33420.36666666667
2023-01-27 02:17:03.361592982 +0000 UTC m=+481.095582578,1674785823,ts-contacts-service-866bd68c97-jmlf4,15.980759575825967,3.1960893165058595,400.5703125,20.028515625,196,240,3748.160595876101,47203.515305659006,0.0046,0.10000000000000026,0.0048000000000000004,0.1750000000000001,0.00496,0.2349999999999999,0.6666666666666667,0,6.90048113420948,35.4779187102141,292725.36666666664
2023-01-27 02:18:02.927010868 +0000 UTC m=+540.661000462,1674785882,ts-contacts-service-866bd68c97-jmlf4,10.90988843612564,2.1819776872251277,401.44921875,20.0724609375,134,136,2265.308911973756,34615.63696008748,0.0046,0.0235,0.0048000000000000004,0.02425,0.00496,0.02485,0.13333333333333333,0,5.816800337913031,35.504777052583556,34093.5
